"family.id" "actor.id" "partner.id" "dep1" "dep2"
121 "y" "c" 4.66666666666667 4.66666666666667
121 "y" "f" 3 2
121 "y" "m" 4 4.33333333333333
122 "c" "f" 5 5
122 "c" "m" 4.66666666666667 5
122 "c" "y" 4.33333333333333 4
122 "f" "c" 3.66666666666667 4
122 "f" "m" 4 4
122 "f" "y" 4 4
122 "m" "c" 4 3.66666666666667
122 "m" "f" 4.66666666666667 5
122 "m" "y" 4.66666666666667 4.33333333333333
122 "y" "c" 4.66666666666667 4
122 "y" "f" 4 3.66666666666667
122 "y" "m" 3.66666666666667 3.66666666666667
123 "c" "f" 4 4
123 "c" "m" 4 4.71052631578947
123 "c" "y" 4.33333333333333 4
123 "f" "c" 2.66666666666667 2.66666666666667
123 "f" "m" 3 3.33333333333333
123 "f" "y" 4.33333333333333 4.33333333333333
123 "m" "c" 2.33333333333333 1.66666666666667
123 "m" "f" 3 3.33333333333333
123 "m" "y" 5 5
123 "y" "c" 2.33333333333333 1.66666666666667
123 "y" "f" 4.66666666666667 5
123 "y" "m" 5 5
124 "c" "f" 5 5
124 "c" "m" 5 5
124 "c" "y" 1.66666666666667 3
124 "f" "c" 4.66666666666667 5
124 "f" "m" 4.66666666666667 5
124 "f" "y" 2.66666666666667 2.66666666666667
124 "m" "c" 5 5
124 "m" "f" 5 5
124 "m" "y" 3.66666666666667 4
124 "y" "c" 2 2
124 "y" "f" 1 1.66666666666667
124 "y" "m" 3.33333333333333 3.33333333333333
125 "c" "f" 3.33333333333333 2.66666666666667
125 "c" "m" 4.66666666666667 3.33333333333333
125 "c" "y" 5 4.33333333333333
125 "f" "c" 3.33333333333333 2.66666666666667
125 "f" "m" 3.66666666666667 4.66666666666667
125 "f" "y" 3.66666666666667 3.33333333333333
125 "m" "c" 3.33333333333333 3
125 "m" "f" 5 5
125 "m" "y" 3.33333333333333 2.66666666666667
125 "y" "c" 4.33333333333333 3.66666666666667
125 "y" "f" 4 4.66666666666667
125 "y" "m" 3 3.66666666666667
126 "c" "f" 1.66666666666667 2
126 "c" "m" 4.66666666666667 4.66666666666667
126 "c" "y" 4.66666666666667 4.66666666666667
126 "f" "c" 4 3.66666666666667
126 "f" "m" 4.66666666666667 4.33333333333333
126 "f" "y" 3 1.66666666666667
126 "m" "c" 5 5
126 "m" "f" 3 4
126 "m" "y" 4 4
126 "y" "c" 5 4.66666666666667
126 "y" "f" 4 3
126 "y" "m" 5 3.66666666666667
127 "c" "f" 4 4.33333333333333
127 "c" "m" 5 5
127 "c" "y" 3.33333333333333 3.66666666666667
127 "f" "c" 3.33333333333333 4.66666666666667
127 "f" "m" 4.33333333333333 4
127 "f" "y" 4.66666666666667 4.33333333333333
127 "m" "c" 4.66666666666667 4.66666666666667
127 "m" "f" 3 3.66666666666667
127 "m" "y" 3.66666666666667 3.33333333333333
127 "y" "c" 3 4
127 "y" "f" 3.33333333333333 2.66666666666667
127 "y" "m" 3 2.66666666666667
128 "c" "f" 4.33333333333333 4.66666666666667
128 "c" "m" 5 5
128 "c" "y" 2 2.33333333333333
128 "f" "c" 4.66666666666667 4.33333333333333
128 "f" "m" 4.33333333333333 4.66666666666667
128 "f" "y" 3.33333333333333 2.66666666666667
128 "m" "c" 5 4.66666666666667
128 "m" "f" 4 3.66666666666667
128 "m" "y" 2.66666666666667 3
128 "y" "c" 4 4.33333333333333
128 "y" "f" 3 4
128 "y" "m" 5 5
129 "c" "f" 3.66666666666667 5
129 "c" "m" 4.66666666666667 5
129 "c" "y" 5 3.33333333333333
129 "f" "c" 3.66666666666667 4
129 "f" "m" 5 4.66666666666667
129 "f" "y" 4.33333333333333 3.66666666666667
129 "m" "c" 3.33333333333333 3.66666666666667
129 "m" "f" 4.33333333333333 5
129 "m" "y" 3.33333333333333 4.33333333333333
129 "y" "c" 3 3
129 "y" "f" 3 3.66666666666667
129 "y" "m" 3.66666666666667 3.66666666666667
130 "c" "f" 4 3.66666666666667
130 "c" "m" 3.40174672489083 2.33333333333333
130 "c" "y" 3 3
130 "f" "c" 3.66666666666667 3.66666666666667
130 "f" "m" 3.33333333333333 4.73841554559043
130 "f" "y" 4.66666666666667 4.33333333333333
130 "m" "c" 3 2.66666666666667
130 "m" "f" 4.66666666666667 5
130 "m" "y" 3.00577200577201 3.66666666666667
130 "y" "c" 2 2.66666666666667
130 "y" "f" 4.66666666666667 5
130 "y" "m" 4 3.66666666666667
131 "c" "f" 4.33333333333333 4
131 "c" "m" 4.66666666666667 4.66666666666667
131 "c" "y" 3.66666666666667 3.33333333333333
131 "f" "c" 3.66666666666667 3.66666666666667
131 "f" "m" 4 3.66666666666667
131 "f" "y" 3.66666666666667 3.33333333333333
131 "m" "c" 3 3.66666666666667
131 "m" "f" 4 3
131 "m" "y" 4.33333333333333 3.66666666666667
131 "y" "c" 3.66666666666667 4
131 "y" "f" 5 5
131 "y" "m" 5 5
132 "c" "f" 4 4
132 "c" "m" 4 4
132 "c" "y" 3.33333333333333 3.66666666666667
132 "f" "c" 4.33333333333333 4.66666666666667
132 "f" "m" 3.66666666666667 5
132 "f" "y" 3.33333333333333 4
132 "m" "c" 5 3.66666666666667
132 "m" "f" 5 5
132 "m" "y" 4.33333333333333 5
132 "y" "c" 5 5
132 "y" "f" 5 5
132 "y" "m" 5 5
133 "c" "f" 2 1
133 "c" "m" 2.66666666666667 4
133 "c" "y" 1.66666666666667 2.5906432748538
133 "f" "c" 3.33333333333333 4
133 "f" "m" 4 4
133 "f" "y" 4 3.90582959641256
133 "m" "c" 5 4.66666666666667
133 "m" "f" 5 5
133 "m" "y" 4.33333333333333 5
133 "y" "c" 3.33333333333333 5
133 "y" "f" 2.66666666666667 4.33333333333333
133 "y" "m" 5 5
134 "c" "f" 2.66666666666667 3.66666666666667
134 "c" "m" 4.66666666666667 5
134 "c" "y" 3.66666666666667 4
134 "f" "c" 3 3
134 "f" "m" 3.66666666666667 4
134 "f" "y" 3.33333333333333 4
134 "m" "c" 3 3
134 "m" "f" 2.33333333333333 2.66666666666667
134 "m" "y" 3.33333333333333 3
134 "y" "c" 3.33333333333333 3
134 "y" "f" 3.33333333333333 2.66666666666667
134 "y" "m" 4.66666666666667 5
135 "c" "f" 2.66666666666667 3
135 "c" "m" 3.33333333333333 4
135 "c" "y" 4 3.33333333333333
135 "f" "c" 5 5
135 "f" "m" 4.66666666666667 5
135 "f" "y" 5 5
135 "m" "c" 4.33333333333333 4
135 "m" "f" 3.33333333333333 3
135 "m" "y" 3.33333333333333 4.33333333333333
135 "y" "c" 4.66666666666667 5
135 "y" "f" 4 4
135 "y" "m" 4 4
136 "c" "f" 4.33333333333333 3.66666666666667
136 "c" "m" 3.66666666666667 3.66666666666667
136 "c" "y" 3.66666666666667 3.66666666666667
136 "f" "c" 3.66666666666667 4
136 "f" "m" 4.66666666666667 4.66666666666667
136 "f" "y" 3.66666666666667 4
136 "m" "c" 3.33333333333333 3.66666666666667
136 "m" "f" 4.33333333333333 4.66666666666667
136 "m" "y" 3.66666666666667 3.66666666666667
136 "y" "c" 2 2.66666666666667
136 "y" "f" 2 2.33333333333333
136 "y" "m" 2.66666666666667 4.66666666666667
137 "c" "f" 4.66666666666667 5
137 "c" "m" 1.66666666666667 3
137 "c" "y" 4.66666666666667 5
137 "f" "c" 4.66666666666667 4.66666666666667
137 "f" "m" 4.66666666666667 4.66666666666667
137 "f" "y" 5 5
137 "m" "c" 4.66666666666667 4.66666666666667
137 "m" "f" 5 5
137 "m" "y" 4.33333333333333 4.66666666666667
137 "y" "c" 4.33333333333333 4.33333333333333
137 "y" "f" 4.66666666666667 5
137 "y" "m" 4 4.66666666666667
138 "c" "f" 3.39473684210526 3
138 "c" "m" 3.33333333333333 3.33333333333333
138 "c" "y" 2.33333333333333 2
138 "f" "c" 4.66666666666667 4
138 "f" "m" 5 5
138 "f" "y" 2.66666666666667 3
138 "m" "c" 4 4
138 "m" "f" 4 4
138 "m" "y" 3 4
138 "y" "c" 4 3.33333333333333
138 "y" "f" 3 3.66666666666667
138 "y" "m" 4 3.66666666666667
139 "c" "f" 4.66666666666667 3.66666666666667
139 "c" "m" 5 4.66666666666667
139 "c" "y" 3 3.66666666666667
139 "f" "c" 4 3.66666666666667
139 "f" "m" 4.66666666666667 3.66666666666667
139 "f" "y" 4 3.33333333333333
139 "m" "c" 4.33333333333333 4.33333333333333
139 "m" "f" 4.33333333333333 5
139 "m" "y" 4.33333333333333 4.33333333333333
139 "y" "c" 3.33333333333333 3.66666666666667
139 "y" "f" 2.33333333333333 2.66666666666667
139 "y" "m" 4.33333333333333 4.70104633781764
140 "c" "f" 4.33333333333333 4
140 "c" "m" 4.33333333333333 4.33333333333333
140 "c" "y" 3 2.66666666666667
140 "f" "c" 4.66666666666667 4.66666666666667
140 "f" "m" 3 2.33333333333333
140 "f" "y" 4 3.33333333333333
140 "m" "c" 4.33333333333333 4
140 "m" "f" 4.33333333333333 4
140 "m" "y" 3.66666666666667 3.33333333333333
140 "y" "c" 2.33333333333333 2
140 "y" "f" 4 4.33333333333333
140 "y" "m" 4.66666666666667 4.66666666666667
141 "c" "f" 4.66666666666667 4.66666666666667
141 "c" "m" 5 5
141 "c" "y" 4.66666666666667 5
141 "f" "c" 5 5
141 "f" "m" 5 5
141 "f" "y" 5 5
141 "m" "c" 5 5
141 "m" "f" 5 5
141 "m" "y" 4 4.33333333333333
141 "y" "c" 3.33333333333333 2.66666666666667
141 "y" "f" 5 5
141 "y" "m" 4.33333333333333 4.66666666666667
142 "c" "f" 4 3.66666666666667
142 "c" "m" 5 5
142 "c" "y" 4 3.66666666666667
142 "f" "c" 3.33333333333333 3.33333333333333
142 "f" "m" 5 5
142 "f" "y" 2.66666666666667 3.33333333333333
142 "m" "c" 4.33333333333333 4.66666666666667
142 "m" "f" 5 5
142 "m" "y" 4 3.33333333333333
142 "y" "c" 3 2.66666666666667
142 "y" "f" 3 3.33333333333333
142 "y" "m" 4.33333333333333 4
143 "c" "f" 5 5
143 "c" "m" 5 5
143 "c" "y" 2.33333333333333 2.33333333333333
143 "f" "c" 4.66666666666667 4.66666666666667
143 "f" "m" 4.66666666666667 4
143 "f" "y" 3.33333333333333 2.66666666666667
143 "m" "c" 4.66666666666667 5
143 "m" "f" 5 5
143 "m" "y" 2.33333333333333 2.33333333333333
143 "y" "c" 3 4.33333333333333
143 "y" "f" 4.33333333333333 5
143 "y" "m" 3.66666666666667 4.33333333333333
144 "c" "f" 5 5
144 "c" "m" 5 5
144 "c" "y" 4.33333333333333 5
144 "f" "c" 4 4
144 "f" "m" 4.66666666666667 4.66666666666667
144 "f" "y" 3.66666666666667 4.33333333333333
144 "m" "c" 4.33333333333333 4.33333333333333
144 "m" "f" 5 5
144 "m" "y" 3.66666666666667 4
144 "y" "c" 3 3.33333333333333
144 "y" "f" 4.66666666666667 4.66666666666667
144 "y" "m" 4 4.66666666666667
145 "c" "f" 4 4
145 "c" "m" 2.66666666666667 1.66666666666667
145 "c" "y" 4.66666666666667 4.66666666666667
145 "f" "c" 4.66666666666667 4.33333333333333
145 "f" "m" 3.66666666666667 4.07174887892377
145 "f" "y" 4.66666666666667 5
145 "m" "c" 4 5
145 "m" "f" 1 1
145 "m" "y" 4.66666666666667 5
145 "y" "c" 5 4.66666666666667
145 "y" "f" 4 4.33333333333333
145 "y" "m" 2 2.66666666666667
146 "c" "f" 4.66666666666667 5
146 "c" "m" 5 5
146 "c" "y" 4.66666666666667 4.33333333333333
146 "f" "c" 4.33333333333333 4
146 "f" "m" 4 4
146 "f" "y" 2.66666666666667 2.66666666666667
146 "m" "c" 5 4.66666666666667
146 "m" "f" 5 5
146 "m" "y" 2.33333333333333 1.33333333333333
146 "y" "c" 3.66666666666667 3.66666666666667
146 "y" "f" 3.33333333333333 3.66666666666667
146 "y" "m" 4.33333333333333 3.66666666666667
147 "c" "f" 5 5
147 "c" "m" 5 5
147 "c" "y" 5 5
147 "f" "c" 4.66666666666667 5
147 "f" "m" 4.33333333333333 4.33333333333333
147 "f" "y" 3.66666666666667 4
147 "m" "c" 4.33333333333333 4.66666666666667
147 "m" "f" 3.33333333333333 4.66666666666667
147 "m" "y" 4 4.33333333333333
147 "y" "c" 5 5
147 "y" "f" 4.66666666666667 4.33333333333333
147 "y" "m" 5 4.66666666666667
148 "c" "f" 4.33333333333333 4.33333333333333
148 "c" "m" 4.66666666666667 3.33333333333333
148 "c" "y" 4.33333333333333 3.33333333333333
148 "f" "c" 2.33333333333333 4
148 "f" "m" 2.66666666666667 3.66666666666667
148 "f" "y" 2.66666666666667 3.66666666666667
148 "m" "c" 2.66666666666667 3
148 "m" "f" 3 3
148 "m" "y" 4.33333333333333 4.66666666666667
148 "y" "c" 3.33333333333333 2.66666666666667
148 "y" "f" 5 4.66666666666667
148 "y" "m" 2.66666666666667 2.66666666666667
149 "c" "f" 4 3.66666666666667
149 "c" "m" 3.66666666666667 3.66666666666667
149 "c" "y" 3.66666666666667 3.33333333333333
149 "f" "c" 3.33333333333333 3
149 "f" "m" 4.66666666666667 5
149 "f" "y" 4 4.33333333333333
149 "m" "c" 3.66666666666667 2.33333333333333
149 "m" "f" 4.66666666666667 4.66666666666667
149 "m" "y" 4.33333333333333 5
149 "y" "c" 3 4
149 "y" "f" 5 5
149 "y" "m" 4.66666666666667 5
150 "c" "f" 1.66666666666667 3.66666666666667
150 "c" "m" 1.33333333333333 2.66666666666667
150 "c" "y" 2.33333333333333 2.33333333333333
150 "f" "c" 5 5
150 "f" "m" 5 5
150 "f" "y" 5 5
150 "m" "c" 3 3
150 "m" "f" 4.33333333333333 5
150 "m" "y" 5 5
150 "y" "c" 4.33333333333333 4
150 "y" "f" 4.33333333333333 4
150 "y" "m" 5 5
151 "c" "f" 4.33333333333333 4
151 "c" "m" 4 3.66666666666667
151 "c" "y" 2.33333333333333 2
151 "f" "c" 5 3.66666666666667
151 "f" "m" 5 4.66666666666667
151 "f" "y" 5 4.66666666666667
151 "m" "c" 4.66666666666667 5
151 "m" "f" 5 5
151 "m" "y" 4.66666666666667 4.66666666666667
151 "y" "c" 3.33333333333333 3.33333333333333
151 "y" "f" 2.33333333333333 3.66666666666667
151 "y" "m" 4 3.66666666666667
152 "c" "f" 4 4.66666666666667
152 "c" "m" 3.66666666666667 3.66666666666667
152 "c" "y" 2 2.33333333333333
152 "f" "c" 4.33333333333333 3.66666666666667
152 "f" "m" 3 2
152 "f" "y" 4 2.33333333333333
152 "m" "c" 4 4
152 "m" "f" 3.33333333333333 3
152 "m" "y" 2 2.66666666666667
152 "y" "c" 3.45089285714286 3
152 "y" "f" 3.33333333333333 3
152 "y" "m" 2.33333333333333 3
153 "c" "f" 3 3
153 "c" "m" 4 4.37719298245614
153 "c" "y" 3 3
153 "f" "c" 4 4
153 "f" "m" 4.33333333333333 4.66666666666667
153 "f" "y" 3 2.66666666666667
153 "m" "c" 4 3.33333333333333
153 "m" "f" 5 5
153 "m" "y" 3 3.66666666666667
153 "y" "c" 2 3.66666666666667
153 "y" "f" 1.66666666666667 4.66666666666667
153 "y" "m" 3.33333333333333 5
154 "c" "f" 2.66666666666667 3.33333333333333
154 "c" "m" 4.66666666666667 4.33333333333333
154 "c" "y" 4.66666666666667 4.66666666666667
154 "f" "c" 4.33333333333333 4
154 "f" "m" 5 5
154 "f" "y" 4.66666666666667 4.33333333333333
154 "m" "c" 3.33333333333333 4.66666666666667
154 "m" "f" 5 4.66666666666667
154 "m" "y" 3.66666666666667 4
154 "y" "c" 3.66666666666667 4
154 "y" "f" 4 5
154 "y" "m" 4 5
155 "c" "f" 5 5
155 "c" "m" 5 5
155 "c" "y" 4 4.66666666666667
155 "f" "c" 4.33333333333333 4.33333333333333
155 "f" "m" 5 3.66666666666667
155 "f" "y" 3.66666666666667 3
155 "m" "c" 4.33333333333333 4
155 "m" "f" 4 4.33333333333333
155 "m" "y" 4.33333333333333 4.66666666666667
155 "y" "c" 2.66666666666667 2.66666666666667
155 "y" "f" 4.33333333333333 5
155 "y" "m" 4.33333333333333 4
156 "c" "f" 4 4
156 "c" "m" 3.66666666666667 5
156 "c" "y" 2.66666666666667 2.66666666666667
156 "f" "c" 3.66666666666667 3.66666666666667
156 "f" "m" 4 3.66666666666667
156 "f" "y" 2.66666666666667 2.66666666666667
156 "m" "c" 4.66666666666667 4.66666666666667
156 "m" "f" 5 4
156 "m" "y" 3 2.33333333333333
156 "y" "c" 3 2
156 "y" "f" 4.33333333333333 4
156 "y" "m" 4.33333333333333 4
157 "c" "f" 4.66666666666667 4.33333333333333
157 "c" "m" 5 5
157 "c" "y" 4.66666666666667 3.66666666666667
157 "f" "c" 3.66666666666667 4
157 "f" "m" 4.66666666666667 4.66666666666667
157 "f" "y" 3.33333333333333 3.33333333333333
157 "m" "c" 4.66666666666667 4.33333333333333
157 "m" "f" 4.66666666666667 4.33333333333333
157 "m" "y" 3.33333333333333 3.33333333333333
157 "y" "c" 3.66666666666667 3.33333333333333
157 "y" "f" 3.66666666666667 3
157 "y" "m" 4 3.33333333333333
158 "c" "f" 4 4.33333333333333
158 "c" "m" 4 4
158 "c" "y" 2.66666666666667 3
158 "f" "c" 3.66666666666667 4.66666666666667
158 "f" "m" 2 1.33333333333333
158 "f" "y" 3 4.66666666666667
158 "m" "c" 2.66666666666667 3
158 "m" "f" 4.66666666666667 4.33333333333333
158 "m" "y" 3 4
158 "y" "c" 4.33333333333333 3.66666666666667
158 "y" "f" 4.33333333333333 4.33333333333333
158 "y" "m" 5 5
159 "c" "f" 3.33333333333333 3.66666666666667
159 "c" "m" 4 4.33333333333333
159 "c" "y" 3.66666666666667 2.33333333333333
159 "f" "c" 3 3.66666666666667
159 "f" "m" 5 5
159 "f" "y" 4 4.66666666666667
159 "m" "c" 4.33333333333333 3.33333333333333
159 "m" "f" 4.66666666666667 4.66666666666667
159 "m" "y" 4.33333333333333 3.33333333333333
159 "y" "c" 5 2.66666666666667
159 "y" "f" 3 2.66666666666667
159 "y" "m" 4 3.33333333333333
160 "c" "f" 5 4.66666666666667
160 "c" "m" 5 5
160 "c" "y" 4 3.66666666666667
160 "f" "c" 3.33333333333333 3.66666666666667
160 "f" "m" 4.66666666666667 5
160 "f" "y" 4.33333333333333 4.66666666666667
160 "m" "c" 4.33333333333333 4.33333333333333
160 "m" "f" 5 5
160 "m" "y" 4.66666666666667 5
160 "y" "c" 1.66666666666667 1.66666666666667
160 "y" "f" 4 4.66666666666667
160 "y" "m" 3.66666666666667 4
161 "c" "f" 3.66666666666667 3.33333333333333
161 "c" "m" 5 4.66666666666667
161 "c" "y" 4 4
161 "f" "c" 3.33333333333333 3.33333333333333
161 "f" "m" 4 4
161 "f" "y" 3.66666666666667 4
161 "m" "c" 4.66666666666667 5
161 "m" "f" 4 3.66666666666667
161 "m" "y" 5 5
161 "y" "c" 4.33333333333333 4
161 "y" "f" 4.33333333333333 4.33333333333333
161 "y" "m" 4 4.66666666666667
162 "c" "f" 4 4.33333333333333
162 "c" "m" 4 4
162 "c" "y" 4.66666666666667 4
162 "f" "c" 3.66666666666667 3.66666666666667
162 "f" "m" 5 3.66666666666667
162 "f" "y" 4.33333333333333 3.33333333333333
162 "m" "c" 3.33333333333333 4.33333333333333
162 "m" "f" 5 4.66666666666667
162 "m" "y" 4.66666666666667 4
162 "y" "c" 4 3.66666666666667
162 "y" "f" 5 4.66666666666667
162 "y" "m" 4.66666666666667 4.33333333333333
163 "c" "f" 4 4.33333333333333
163 "c" "m" 4.33333333333333 3.66666666666667
163 "c" "y" 2.33333333333333 3.33333333333333
163 "f" "c" 3 2.33333333333333
163 "f" "m" 4.66666666666667 4.33333333333333
163 "f" "y" 4 3.66666666666667
163 "m" "c" 2.66666666666667 2.33333333333333
163 "m" "f" 4.33333333333333 4.33333333333333
163 "m" "y" 5 4
163 "y" "c" 3.33333333333333 2.66666666666667
163 "y" "f" 4 5
163 "y" "m" 3.66666666666667 4.66666666666667
164 "c" "f" 4.33333333333333 4.33333333333333
164 "c" "m" 5 4.66666666666667
164 "c" "y" 4.66666666666667 4.33333333333333
164 "f" "c" 4.33333333333333 4
164 "f" "m" 4 4
164 "f" "y" 4.33333333333333 4.33333333333333
164 "m" "c" 4.33333333333333 4
164 "m" "f" 3 4
164 "m" "y" 2.66666666666667 3
164 "y" "c" 5 4.66666666666667
164 "y" "f" 4.66666666666667 3.66666666666667
164 "y" "m" 5 5
165 "c" "f" 4.66666666666667 4.66666666666667
165 "c" "m" 5 5
165 "c" "y" 5 4.66666666666667
165 "f" "c" 3.33333333333333 5
165 "f" "m" 5 5
165 "f" "y" 5 3.66666666666667
165 "m" "c" 4.66666666666667 4.66666666666667
165 "m" "f" 3.66666666666667 4.33333333333333
165 "m" "y" 5 5
165 "y" "c" 5 5
165 "y" "f" 4 3.66666666666667
165 "y" "m" 5 5
166 "c" "f" 4 4
166 "c" "m" 5 5
166 "c" "y" 3.33333333333333 3.66666666666667
166 "f" "c" 4.66666666666667 3.33333333333333
166 "f" "m" 3.66666666666667 3.66666666666667
166 "f" "y" 4.66666666666667 3
166 "m" "c" 4 4.66666666666667
166 "m" "f" 3.33333333333333 5
166 "m" "y" 5 4.66666666666667
166 "y" "c" 2.33333333333333 2.33333333333333
166 "y" "f" 4.66666666666667 5
166 "y" "m" 4.66666666666667 5
167 "c" "f" 5 5
167 "c" "m" 5 5
167 "c" "y" 4.33333333333333 4.66666666666667
167 "f" "c" 3.66666666666667 3.33333333333333
167 "f" "m" 5 4.66666666666667
167 "f" "y" 3.66666666666667 4
167 "m" "c" 4.33333333333333 4.33333333333333
167 "m" "f" 5 5
167 "m" "y" 4.66666666666667 5
167 "y" "c" 3.66666666666667 3.33333333333333
167 "y" "f" 4.66666666666667 4.66666666666667
167 "y" "m" 4.33333333333333 4.66666666666667
168 "c" "f" 2.66666666666667 3.66666666666667
168 "c" "m" 4.66666666666667 4
168 "c" "y" 4.33333333333333 4.33333333333333
168 "f" "c" 3.66666666666667 3.66666666666667
168 "f" "m" 2.33333333333333 1.33333333333333
168 "f" "y" 3.66666666666667 3.66666666666667
168 "m" "c" 3 4
168 "m" "f" 2 2.66666666666667
168 "m" "y" 4.66666666666667 4
168 "y" "c" 4.33333333333333 4.66666666666667
168 "y" "f" 4.33333333333333 4.66666666666667
168 "y" "m" 5 4.66666666666667
169 "c" "f" 3.33333333333333 3
169 "c" "m" 3.33333333333333 3.66666666666667
169 "c" "y" 3.66666666666667 3.66666666666667
169 "f" "c" 3 2.66666666666667
169 "f" "m" 3.33333333333333 3.66666666666667
169 "f" "y" 2 1
169 "m" "c" 3.33333333333333 4
169 "m" "f" 4 5
169 "m" "y" 3.66666666666667 4
169 "y" "c" 2.33333333333333 3.33333333333333
169 "y" "f" 2.66666666666667 2.33333333333333
169 "y" "m" 2.66666666666667 2.66666666666667
170 "c" "f" 4 5
170 "c" "m" 3.66666666666667 4.33333333333333
170 "c" "y" 4 5
170 "f" "c" 4.66666666666667 5
170 "f" "m" 5 5
170 "f" "y" 4.33333333333333 3.66666666666667
170 "m" "c" 3.66666666666667 4
170 "m" "f" 3 2
170 "m" "y" 3 2
170 "y" "c" 4.33333333333333 4.33333333333333
170 "y" "f" 4 3.66666666666667
170 "y" "m" 5 4.33333333333333
171 "c" "f" 4.33333333333333 4.33333333333333
171 "c" "m" 4.66666666666667 5
171 "c" "y" 4.33333333333333 4.33333333333333
171 "f" "c" 4.66666666666667 4.66666666666667
171 "f" "m" 5 5
171 "f" "y" 4.66666666666667 5
171 "m" "c" 3.66666666666667 4.33333333333333
171 "m" "f" 5 5
171 "m" "y" 4 4
171 "y" "c" 4.33333333333333 3.66666666666667
171 "y" "f" 5 4
171 "y" "m" 3.33333333333333 3.66666666666667
172 "c" "f" 4 4
172 "c" "m" 3.66666666666667 4
172 "c" "y" 3.61014492753623 3.33333333333333
172 "f" "c" 3.66666666666667 3
172 "f" "m" 5 4.66666666666667
172 "f" "y" 3.33333333333333 3.33333333333333
172 "m" "c" 4.33333333333333 4.33333333333333
172 "m" "f" 4.66666666666667 4.66666666666667
172 "m" "y" 5 3.66666666666667
172 "y" "c" 2 2
172 "y" "f" 5 5
172 "y" "m" 5 5
173 "c" "f" 2.33333333333333 2.66666666666667
173 "c" "m" 3.66666666666667 4.66666666666667
173 "c" "y" 5 2.66666666666667
173 "f" "c" 3.33333333333333 3.33333333333333
173 "f" "m" 3 4.33333333333333
173 "f" "y" 2 2.66666666666667
173 "m" "c" 3.66666666666667 4
173 "m" "f" 2.33333333333333 2.33333333333333
173 "m" "y" 3 3
173 "y" "c" 2 1.66666666666667
173 "y" "f" 3.66666666666667 3
173 "y" "m" 4.33333333333333 4.33333333333333
174 "c" "f" 2 2.33333333333333
174 "c" "m" 5 5
174 "c" "y" 5 5
174 "f" "c" 3.66666666666667 4
174 "f" "m" 4.66666666666667 4.66666666666667
174 "f" "y" 4 4
174 "m" "c" 4 4.33333333333333
174 "m" "f" 3.33333333333333 3.66666666666667
174 "m" "y" 3.66666666666667 4
174 "y" "c" 5 5
174 "y" "f" 4.33333333333333 4.33333333333333
174 "y" "m" 4.66666666666667 5
175 "c" "f" 2.66666666666667 1.33333333333333
175 "c" "m" 4.33333333333333 4.33333333333333
175 "c" "y" 3 3
175 "f" "c" 2.66666666666667 2.66666666666667
175 "f" "m" 2.66666666666667 4
175 "f" "y" 3 2.33333333333333
175 "m" "c" 5 5
175 "m" "f" 1.66666666666667 1.66666666666667
175 "m" "y" 5 5
175 "y" "c" 5 5
175 "y" "f" 5 5
175 "y" "m" 5 5
176 "c" "f" 2 2
176 "c" "m" 5 4.66666666666667
176 "c" "y" 4.33333333333333 3.66666666666667
176 "f" "c" 2.66666666666667 3
176 "f" "m" 3.66666666666667 3.33333333333333
176 "f" "y" 3.66666666666667 4
176 "m" "c" 4 4
176 "m" "f" 2.33333333333333 2
176 "m" "y" 3 2.66666666666667
176 "y" "c" 3.33333333333333 2.33333333333333
176 "y" "f" 3 3.33333333333333
176 "y" "m" 3.66666666666667 3
177 "c" "f" 2.33333333333333 3.66666666666667
177 "c" "m" 4.66666666666667 5
177 "c" "y" 3.33333333333333 3.66666666666667
177 "f" "c" 5 3.66666666666667
177 "f" "m" 3.33333333333333 3.33333333333333
177 "f" "y" 5 5
177 "m" "c" 4.33333333333333 4.66666666666667
177 "m" "f" 2.66666666666667 2.66666666666667
177 "m" "y" 3.33333333333333 4
177 "y" "c" 1.66666666666667 2.66666666666667
177 "y" "f" 3 3
177 "y" "m" 4.03303303303303 3.33333333333333
178 "c" "f" 4.66666666666667 4.66666666666667
178 "c" "m" 3.66666666666667 5
178 "c" "y" 4.33333333333333 4
178 "f" "c" 4.66666666666667 5
178 "f" "m" 3.66666666666667 5
178 "f" "y" 5 4.66666666666667
178 "m" "c" 3.66666666666667 5
178 "m" "f" 5 5
178 "m" "y" 4.66666666666667 4.66666666666667
178 "y" "c" 4 4
178 "y" "f" 5 5
178 "y" "m" 3.66666666666667 5
179 "c" "f" 5 5
179 "c" "m" 5 5
179 "c" "y" 5 5
179 "f" "c" 4.33333333333333 4.33333333333333
179 "f" "m" 4 4
179 "f" "y" 4.66666666666667 5
179 "m" "c" 5 4.66666666666667
179 "m" "f" 4 3.66666666666667
179 "m" "y" 4.66666666666667 5
179 "y" "c" 4.33333333333333 4
179 "y" "f" 5 4.66666666666667
179 "y" "m" 4.33333333333333 4
180 "c" "f" 3.33333333333333 2.66666666666667
180 "c" "m" 2.66666666666667 2.33333333333333
180 "c" "y" 2.66666666666667 2.66666666666667
180 "f" "c" 2.33333333333333 2.33333333333333
180 "f" "m" 4 3.33333333333333
180 "f" "y" 4 4
180 "m" "c" 3 3
180 "m" "f" 3 2
180 "m" "y" 4 4.33333333333333
180 "y" "c" 3.66666666666667 4
180 "y" "f" 4.66666666666667 4.33333333333333
