"family.id" "perceiver.id" "target.id" "anx"
160 "m" "f" 1
160 "m" "y" 1
160 "y" "c" 2.83333333333333
160 "y" "f" 1.16666666666667
160 "y" "m" 1.5
161 "c" "f" 2
161 "c" "m" 1.16666666666667
161 "c" "y" 2
161 "f" "c" 2.33333333333333
161 "f" "m" 2.33333333333333
161 "f" "y" 2
161 "m" "c" 1
161 "m" "f" 1.33333333333333
161 "m" "y" 1.5
161 "y" "c" 1.83333333333333
161 "y" "f" 1.5
161 "y" "m" 1
162 "c" "f" 1.83333333333333
162 "c" "m" 1.5
162 "c" "y" 1.16666666666667
162 "f" "c" 2.5
162 "f" "m" 1.33333333333333
162 "f" "y" 1.66666666666667
162 "m" "c" 2.16666666666667
162 "m" "f" 1.5
162 "m" "y" 2.16666666666667
162 "y" "c" 1.83333333333333
162 "y" "f" 2.16666666666667
162 "y" "m" 1.16666666666667
163 "c" "f" 2
163 "c" "m" 1.66666666666667
163 "c" "y" 3
163 "f" "c" 3
163 "f" "m" 1.5
163 "f" "y" 3.16666666666667
163 "m" "c" 3.16666666666667
163 "m" "f" 2
163 "m" "y" 1.66666666666667
163 "y" "c" 2.16666666666667
163 "y" "f" 1.33333333333333
163 "y" "m" 1.66666666666667
164 "c" "f" 1
164 "c" "m" 1
164 "c" "y" 1.16666666666667
164 "f" "c" 1.33333333333333
164 "f" "m" 1.83333333333333
164 "f" "y" 1.5
164 "m" "c" 2.16666666666667
164 "m" "f" 3.16666666666667
164 "m" "y" 3.16666666666667
164 "y" "c" 1.16666666666667
164 "y" "f" 2.16666666666667
164 "y" "m" 1
165 "c" "f" 1
165 "c" "m" 1
165 "c" "y" 1.16666666666667
165 "f" "c" 1.5
165 "f" "m" 1
165 "f" "y" 2
165 "m" "c" 1
165 "m" "f" 1.66666666666667
165 "m" "y" 1
165 "y" "c" 1
165 "y" "f" 2.66666666666667
165 "y" "m" 1
166 "c" "f" 1.33333333333333
166 "c" "m" 1
166 "c" "y" 1.33333333333333
166 "f" "c" 2.5
166 "f" "m" 3.33333333333333
166 "f" "y" 2.33333333333333
166 "m" "c" 1.16666666666667
166 "m" "f" 1.33333333333333
166 "m" "y" 1
166 "y" "c" 2.13913690476191
166 "y" "f" 1.5
166 "y" "m" 1
167 "c" "f" 1
167 "c" "m" 1
167 "c" "y" 1
167 "f" "c" 1.5
167 "f" "m" 1
167 "f" "y" 1.16666666666667
167 "m" "c" 1
167 "m" "f" 1
167 "m" "y" 1
167 "y" "c" 1.5
167 "y" "f" 1
167 "y" "m" 1
168 "c" "f" 1.33333333333333
168 "c" "m" 1.66666666666667
168 "c" "y" 1.16666666666667
168 "f" "c" 2.83333333333333
168 "f" "m" 3.33333333333333
168 "f" "y" 1.66666666666667
168 "m" "c" 2.16666666666667
168 "m" "f" 3.83333333333333
168 "m" "y" 1.33333333333333
168 "y" "c" 1.5
168 "y" "f" 1.16666666666667
168 "y" "m" 1.16666666666667
169 "c" "f" 2.33333333333333
169 "c" "m" 2.16666666666667
169 "c" "y" 2.33333333333333
169 "f" "c" 2
169 "f" "m" 3.16666666666667
169 "f" "y" 2.66666666666667
169 "m" "c" 1.33333333333333
169 "m" "f" 1.16666666666667
169 "m" "y" 2.33333333333333
169 "y" "c" 3.33333333333333
169 "y" "f" 2.83333333333333
169 "y" "m" 3
170 "c" "f" 1
170 "c" "m" 1
170 "c" "y" 1.33333333333333
170 "f" "c" 1.66666666666667
170 "f" "m" 1.5
170 "f" "y" 1.5
170 "m" "c" 2.33333333333333
170 "m" "f" 2.83333333333333
170 "m" "y" 3
170 "y" "c" 1.33333333333333
170 "y" "f" 1.33333333333333
170 "y" "m" 1.5
171 "c" "f" 1.16666666666667
171 "c" "m" 1.33333333333333
171 "c" "y" 1.16666666666667
171 "f" "c" 1.66666666666667
171 "f" "m" 1
171 "f" "y" 1.33333333333333
171 "m" "c" 2.33333333333333
171 "m" "f" 1.16666666666667
171 "m" "y" 2.16666666666667
171 "y" "c" 1.33333333333333
171 "y" "f" 1
171 "y" "m" 1
172 "c" "f" 1.16666666666667
172 "c" "m" 1.66666666666667
172 "c" "y" 1.66666666666667
172 "f" "c" 2.16666666666667
172 "f" "m" 1.5
172 "f" "y" 2
172 "m" "c" 1.33333333333333
172 "m" "f" 1
172 "m" "y" 1
172 "y" "c" 2.16666666666667
172 "y" "f" 1
172 "y" "m" 1
173 "c" "f" 1.66666666666667
173 "c" "m" 1
173 "c" "y" 1
173 "f" "c" 2
173 "f" "m" 3
173 "f" "y" 2.83333333333333
173 "m" "c" 1.5
173 "m" "f" 2.83333333333333
173 "m" "y" 2.33333333333333
173 "y" "c" 2.66666666666667
173 "y" "f" 1.66666666666667
173 "y" "m" 1.16666666666667
174 "c" "f" 2.16666666666667
174 "c" "m" 1
174 "c" "y" 1
174 "f" "c" 2.16666666666667
174 "f" "m" 1.83333333333333
174 "f" "y" 2.16666666666667
174 "m" "c" 1.66666666666667
174 "m" "f" 1.5
174 "m" "y" 1.5
174 "y" "c" 1
174 "y" "f" 1.33333333333333
174 "y" "m" 1
175 "c" "f" 2.66666666666667
175 "c" "m" 2.66666666666667
175 "c" "y" 1.5
175 "f" "c" 2.66666666666667
175 "f" "m" 2.5
175 "f" "y" 2.83333333333333
175 "m" "c" 1
175 "m" "f" 4
175 "m" "y" 1
175 "y" "c" 1
175 "y" "f" 1
175 "y" "m" 1
176 "c" "f" 1.16666666666667
176 "c" "m" 1
176 "c" "y" 1.33333333333333
176 "f" "c" 4
176 "f" "m" 1.16666666666667
176 "f" "y" 2.66666666666667
176 "m" "c" 1.83333333333333
176 "m" "f" 1
176 "m" "y" 2.66666666666667
176 "y" "c" 2
176 "y" "f" 2
176 "y" "m" 2.16666666666667
177 "c" "f" 1.33333333333333
177 "c" "m" 2
177 "c" "y" 1.83333333333333
177 "f" "c" 1.66666666666667
177 "f" "m" 3.66666666666667
177 "f" "y" 1
177 "m" "c" 1.16666666666667
177 "m" "f" 3.5
177 "m" "y" 4
177 "y" "c" 3
177 "y" "f" 1.5
177 "y" "m" 1.16666666666667
178 "c" "f" 1.33333333333333
178 "c" "m" 1.33333333333333
178 "c" "y" 1.66666666666667
178 "f" "c" 2
178 "f" "m" 1
178 "f" "y" 1
178 "m" "c" 1
178 "m" "f" 1
178 "m" "y" 2.16666666666667
178 "y" "c" 2.5
178 "y" "f" 1.16666666666667
178 "y" "m" 1.5
179 "c" "f" 2
179 "c" "m" 1
179 "c" "y" 1.33333333333333
179 "f" "c" 3.16666666666667
179 "f" "m" 3.16666666666667
179 "f" "y" 1.33333333333333
179 "m" "c" 1.83333333333333
179 "m" "f" 1.66666666666667
179 "m" "y" 1
179 "y" "c" 2.33333333333333
179 "y" "f" 1.33333333333333
179 "y" "m" 1.5
180 "c" "f" 3.33333333333333
180 "c" "m" 3.33333333333333
180 "c" "y" 3.16666666666667
180 "f" "c" 3.5
180 "f" "m" 2.16666666666667
180 "f" "y" 2.16666666666667
180 "m" "c" 2
180 "m" "f" 2
180 "m" "y" 2
180 "y" "c" 2.14732142857143
180 "y" "f" 1
180 "y" "m" 1.33333333333333
181 "c" "f" 2.5
181 "c" "m" 1
181 "c" "y" 3
181 "f" "c" 2
181 "f" "m" 1
181 "f" "y" 3.66666666666667
181 "m" "c" 2.16666666666667
181 "m" "f" 2
181 "m" "y" 2.33333333333333
181 "y" "c" 1.83333333333333
181 "y" "f" 2
181 "y" "m" 2.16666666666667
182 "c" "f" 1.33333333333333
182 "c" "m" 2.66666666666667
182 "c" "y" 2.33333333333333
182 "f" "c" 2.16666666666667
182 "f" "m" 2.66666666666667
182 "f" "y" 2
182 "m" "c" 3.33333333333333
182 "m" "f" 3.5
182 "m" "y" 2.33333333333333
182 "y" "c" 2.66666666666667
182 "y" "f" 4.16666666666667
182 "y" "m" 2.89508928571429
183 "c" "f" 1.33333333333333
183 "c" "m" 1.66666666666667
183 "c" "y" 3.5
183 "f" "c" 2.33333333333333
183 "f" "m" 2.33333333333333
183 "f" "y" 2.33333333333333
183 "m" "c" 1.53807471264368
183 "m" "f" 1.66666666666667
183 "m" "y" 1.33333333333333
183 "y" "c" 2.5
183 "y" "f" 3.5
183 "y" "m" 2.66666666666667
184 "c" "f" 1
184 "c" "m" 1
184 "c" "y" 1.16666666666667
184 "f" "c" 2
184 "f" "m" 1
184 "f" "y" 2
184 "m" "c" 1
184 "m" "f" 1
184 "m" "y" 1.16666666666667
184 "y" "c" 1
184 "y" "f" 1
184 "y" "m" 1
185 "c" "f" 2.5
185 "c" "m" 1.66666666666667
185 "c" "y" 1.66666666666667
185 "f" "c" 2.83333333333333
185 "f" "m" 4
185 "f" "y" 3.33333333333333
185 "m" "c" 1.16666666666667
185 "m" "f" 1
185 "m" "y" 1.5
185 "y" "c" 1.5
185 "y" "f" 2.16666666666667
185 "y" "m" 1.16666666666667
186 "c" "f" 1.66666666666667
186 "c" "m" 1.66666666666667
186 "c" "y" 2.66666666666667
186 "f" "c" 1.5
186 "f" "m" 1.66666666666667
186 "f" "y" 2
186 "m" "c" 1.33333333333333
186 "m" "f" 1
186 "m" "y" 2.16666666666667
186 "y" "c" 2
186 "y" "f" 1
186 "y" "m" 1.33333333333333
187 "c" "f" 1.83333333333333
187 "c" "m" 2
187 "c" "y" 2
187 "f" "c" 1.16666666666667
187 "f" "m" 2.5
187 "f" "y" 2.16666666666667
187 "m" "c" 1.66666666666667
187 "m" "f" 2
187 "m" "y" 1.83333333333333
187 "y" "c" 1.83333333333333
187 "y" "f" 2.16666666666667
187 "y" "m" 1.5
188 "c" "f" 1
188 "c" "m" 1
188 "c" "y" 1.5
188 "f" "c" 2.5
188 "f" "m" 2.5
188 "f" "y" 2.83333333333333
188 "m" "c" 2.16666666666667
188 "m" "f" 2.33333333333333
188 "m" "y" 1.83333333333333
188 "y" "c" 1.83333333333333
188 "y" "f" 1.66666666666667
188 "y" "m" 3.83333333333333
189 "c" "f" 2
189 "c" "m" 1.5
189 "c" "y" 1.5
189 "f" "c" 2.66666666666667
189 "f" "m" 2.16666666666667
189 "f" "y" 1.66666666666667
189 "m" "c" 2.83333333333333
189 "m" "f" 1
189 "m" "y" 1.66666666666667
189 "y" "c" 2.66666666666667
189 "y" "f" 2.33333333333333
189 "y" "m" 1.83333333333333
190 "c" "f" 3
190 "c" "m" 1
190 "c" "y" 1.33333333333333
190 "f" "c" 1.66666666666667
190 "f" "m" 1.83333333333333
190 "f" "y" 2.16666666666667
190 "m" "c" 2.33333333333333
190 "m" "f" 1
190 "m" "y" 2.66666666666667
190 "y" "c" 2.33474990827932
190 "y" "f" 1.33333333333333
190 "y" "m" 1.5
191 "c" "f" 1
191 "c" "m" 1
191 "c" "y" 1
191 "f" "c" 1.83333333333333
191 "f" "m" 2
191 "f" "y" 3
191 "m" "c" 1
191 "m" "f" 2.5
191 "m" "y" 1
191 "y" "c" 2
191 "y" "f" 1.5
191 "y" "m" 1.16666666666667
192 "c" "f" 4
192 "c" "m" 3.66666666666667
192 "c" "y" 3.33333333333333
192 "f" "c" 2
192 "f" "m" 2.16666666666667
192 "f" "y" 1.5
192 "m" "c" 3.83333333333333
192 "m" "f" 3.5
192 "m" "y" 1.66666666666667
192 "y" "c" 2.5
192 "y" "f" 3.33333333333333
192 "y" "m" 3
193 "c" "f" 2.5
193 "c" "m" 2.83333333333333
193 "c" "y" 3.33333333333333
193 "f" "c" 1.83333333333333
193 "f" "m" 4.16666666666667
193 "f" "y" 3.33333333333333
193 "m" "c" 2.33333333333333
193 "m" "f" 2.16666666666667
193 "m" "y" 1.33333333333333
193 "y" "c" 3.66666666666667
193 "y" "f" 2.83333333333333
193 "y" "m" 2.5
194 "c" "f" 1.5
194 "c" "m" 2.83333333333333
194 "c" "y" 1.16666666666667
194 "f" "c" 2
194 "f" "m" 1
194 "f" "y" 2.66666666666667
194 "m" "c" 3.33333333333333
194 "m" "f" 1
194 "m" "y" 3.16666666666667
194 "y" "c" 1.16666666666667
194 "y" "f" 1
194 "y" "m" 2.33333333333333
195 "c" "f" 2
195 "c" "m" 1
195 "c" "y" 1.5
195 "f" "c" 2.5
195 "f" "m" 1.66666666666667
195 "f" "y" 3.66666666666667
195 "m" "c" 3
195 "m" "f" 1.66666666666667
195 "m" "y" 4.16666666666667
195 "y" "c" 2.33333333333333
195 "y" "f" 2.16666666666667
195 "y" "m" 2.16666666666667
196 "c" "f" 1.33333333333333
196 "c" "m" 1
196 "c" "y" 1.83333333333333
196 "f" "c" 1
196 "f" "m" 1.5
196 "f" "y" 1.16666666666667
196 "m" "c" 1
196 "m" "f" 1.83333333333333
196 "m" "y" 1
196 "y" "c" 1.16666666666667
196 "y" "f" 1.5
196 "y" "m" 2
197 "c" "f" 1.5
197 "c" "m" 1.16666666666667
197 "c" "y" 1.33333333333333
197 "f" "c" 2.33333333333333
197 "f" "m" 2
197 "f" "y" 2.83333333333333
197 "m" "c" 1
197 "m" "f" 1.16666666666667
197 "m" "y" 1.66666666666667
197 "y" "c" 1.16666666666667
197 "y" "f" 1.83333333333333
197 "y" "m" 1
198 "c" "f" 1.16666666666667
198 "c" "m" 1.5
198 "c" "y" 1.5
198 "f" "c" 2.33333333333333
198 "f" "m" 1.33333333333333
198 "f" "y" 1.66666666666667
198 "m" "c" 2.16666666666667
198 "m" "f" 1.5
198 "m" "y" 1.16666666666667
198 "y" "c" 3
198 "y" "f" 1.16666666666667
198 "y" "m" 1.26264880952381
199 "c" "f" 1
199 "c" "m" 1
199 "c" "y" 1
199 "f" "c" 1.33333333333333
199 "f" "m" 1.33333333333333
199 "f" "y" 1
199 "m" "c" 1.16666666666667
199 "m" "f" 1.16666666666667
199 "m" "y" 1
199 "y" "c" 3
199 "y" "f" 2.5
199 "y" "m" 2.66666666666667
200 "c" "f" 1.16666666666667
200 "c" "m" 1
200 "c" "y" 1.66666666666667
200 "f" "c" 1.83333333333333
200 "f" "m" 2.83333333333333
200 "f" "y" 3.33333333333333
200 "m" "c" 1
200 "m" "f" 1
200 "m" "y" 2.83333333333333
200 "y" "c" 2.33333333333333
200 "y" "f" 3.16666666666667
200 "y" "m" 2.16666666666667
201 "c" "f" 1.5
201 "c" "m" 1.16666666666667
201 "c" "y" 1.33333333333333
201 "f" "c" 2.16666666666667
201 "f" "m" 3.33333333333333
201 "f" "y" 3.16666666666667
201 "m" "c" 1
201 "m" "f" 2.83333333333333
201 "m" "y" 1
201 "y" "c" 2.16666666666667
201 "y" "f" 1.5
201 "y" "m" 1.16666666666667
202 "c" "f" 4
202 "c" "m" 2.92649199417758
202 "c" "y" 3
202 "f" "c" 1.83333333333333
202 "f" "m" 2.5
202 "f" "y" 1.5
202 "m" "c" 2.16666666666667
202 "m" "f" 3.66666666666667
202 "m" "y" 1.16666666666667
202 "y" "c" 2.16666666666667
202 "y" "f" 1.33408071748879
202 "y" "m" 1.49626307922272
203 "c" "f" 3.16666666666667
203 "c" "m" 2.5
203 "c" "y" 2.5
203 "f" "c" 2.33333333333333
203 "f" "m" 2
203 "f" "y" 1.33333333333333
203 "m" "c" 2.66666666666667
203 "m" "f" 4.33333333333333
203 "m" "y" 1.66666666666667
203 "y" "c" 4.16666666666667
203 "y" "f" 1
203 "y" "m" 2.33333333333333
204 "c" "f" 1
204 "c" "m" 1.16666666666667
204 "c" "y" 3.33333333333333
204 "f" "c" 2
204 "f" "m" 1.66666666666667
204 "f" "y" 1.5
204 "m" "c" 2
204 "m" "f" 1
204 "m" "y" 1.66666666666667
204 "y" "c" 3.66666666666667
204 "y" "f" 1.66666666666667
204 "y" "m" 2.66666666666667
205 "c" "f" 2.66666666666667
205 "c" "m" 2.83333333333333
205 "c" "y" 2.83333333333333
205 "f" "c" 2
205 "f" "m" 2
205 "f" "y" 2
205 "m" "c" 2
205 "m" "f" 3.16666666666667
205 "m" "y" 1.5
205 "y" "c" 2.5
205 "y" "f" 2
205 "y" "m" 2.16666666666667
206 "c" "f" 3
206 "c" "m" 1
206 "c" "y" 2.83333333333333
206 "f" "c" 2.33333333333333
206 "f" "m" 1.66666666666667
206 "f" "y" 2.33333333333333
206 "m" "c" 1
206 "m" "f" 1
206 "m" "y" 1
206 "y" "c" 1
206 "y" "f" 1
206 "y" "m" 1
207 "c" "f" 1.66666666666667
207 "c" "m" 2
207 "c" "y" 1.33333333333333
207 "f" "c" 2.66666666666667
207 "f" "m" 4
207 "f" "y" 2.33333333333333
207 "m" "c" 2
207 "m" "f" 2
207 "m" "y" 2
207 "y" "c" 2.16666666666667
207 "y" "f" 2.5
207 "y" "m" 2
208 "c" "f" 1.16666666666667
208 "c" "m" 1.16666666666667
208 "c" "y" 1.66666666666667
208 "f" "c" 1.33333333333333
208 "f" "m" 1
208 "f" "y" 1.81622023809524
208 "m" "c" 1
208 "m" "f" 1
208 "m" "y" 1.66666666666667
208 "y" "c" 2.5
208 "y" "f" 1.5
208 "y" "m" 2
