"family.id" "group" "variable" "neg" "actor.id" "partner.id"
"998" 179 2 "TM" 1.58978949738653 "T" "M"
"999" 180 2 "TM" 1.6746562962713 "T" "M"
"1000" 181 2 "TM" 2.24328831742683 "T" "M"
"1001" 182 2 "TM" 2.01994995549519 "T" "M"
"1002" 183 2 "TM" 1.66051522630975 "T" "M"
"1003" 184 2 "TM" 0.622758478951022 "T" "M"
"1004" 185 2 "TM" 2.45118792703127 "T" "M"
"1005" 186 2 "TM" 1.09624415984967 "T" "M"
"1006" 187 2 "TM" 2.22869847302869 "T" "M"
"1007" 188 2 "TM" 0.55387766594978 "T" "M"
"1008" 189 2 "TM" 2.38290437362879 "T" "M"
"1009" 190 2 "TM" 0.64500885886614 "T" "M"
"1010" 191 2 "TM" 1.26197915370651 "T" "M"
"1011" 192 2 "TM" 1.45484271582405 "T" "M"
"1012" 193 2 "TM" 0.578580602316401 "T" "M"
"1013" 194 2 "TM" 2.06713127380362 "T" "M"
"1014" 195 2 "TM" 2.38365439996691 "T" "M"
"1015" 196 2 "TM" 3.00195608681599 "T" "M"
"1016" 197 2 "TM" 0.356753185273112 "T" "M"
"1017" 198 2 "TM" 1.30003513281331 "T" "M"
"1018" 199 2 "TM" 1.30873945639124 "T" "M"
"1019" 200 2 "TM" 0.97523556015659 "T" "M"
"1020" 201 2 "TM" 1.55269735679497 "T" "M"
"1021" 202 2 "TM" 1.7479719174787 "T" "M"
"1022" 203 2 "TM" 1.35870606038179 "T" "M"
"1023" 204 2 "TM" 2.37341011254756 "T" "M"
"1024" 205 2 "TM" 0.978978754298936 "T" "M"
"1025" 206 2 "TM" 1.89063760411284 "T" "M"
"1026" 207 2 "TM" 0.611019594492332 "T" "M"
"1027" 208 2 "TM" 1.50341210269104 "T" "M"
"1028" 209 2 "TM" 1.93095365935652 "T" "M"
"1029" 210 2 "TM" 0.820096226885848 "T" "M"
"1030" 211 2 "TM" 0.987717363171512 "T" "M"
"1031" 212 2 "TM" 1.34368654779489 "T" "M"
"1032" 213 2 "TM" 1.50490628732621 "T" "M"
"1033" 214 2 "TM" 1.89351075312298 "T" "M"
"1034" 215 2 "TM" 0.66568963806013 "T" "M"
"1035" 216 2 "TM" 1.36401303426141 "T" "M"
"1036" 217 2 "TM" 2.5215181934939 "T" "M"
"1037" 218 2 "TM" 1.96222963086264 "T" "M"
"1038" 219 2 "TM" 2.67894164014041 "T" "M"
"1039" 220 2 "TM" 0.749261995603355 "T" "M"
"1040" 221 2 "TM" 2.25946467360308 "T" "M"
"1041" 222 2 "TM" 1.3310863494929 "T" "M"
"1042" 223 2 "TM" 1.95410657605275 "T" "M"
"1043" 224 2 "TM" 1.80152237561213 "T" "M"
"1044" 225 2 "TM" 1.26170232912943 "T" "M"
"1045" 226 2 "TM" 1.24197855882571 "T" "M"
"1046" 227 2 "TM" 1.25502320512533 "T" "M"
"1047" 228 2 "TM" 1.65640747166669 "T" "M"
"1048" 229 2 "TM" 2.14394425815418 "T" "M"
"1049" 230 2 "TM" 1.58502798851436 "T" "M"
"1050" 231 2 "TM" 0.677203767333647 "T" "M"
"1051" 232 2 "TM" 1.39884301462302 "T" "M"
"1052" 233 2 "TM" 1.31052065708675 "T" "M"
"1053" 234 2 "TM" 0.60203422613021 "T" "M"
"1054" 235 2 "TM" 1.06012694028578 "T" "M"
"1055" 236 2 "TM" 1.01543077782989 "T" "M"
"1056" 237 2 "TM" 1.31936944875966 "T" "M"
"1057" 238 2 "TM" 0.992888103516935 "T" "M"
"1058" 239 2 "TM" 1.82491384148591 "T" "M"
"1059" 240 2 "TM" 1.72030402456832 "T" "M"
"1060" 241 2 "TM" 0.31658026367211 "T" "M"
"1061" 242 2 "TM" 1.70390331844495 "T" "M"
"1062" 243 2 "TM" 2.40043177016137 "T" "M"
"1063" 244 2 "TM" 1.91900961295275 "T" "M"
"1064" 245 2 "TM" 1.71250813107238 "T" "M"
"1065" 246 2 "TM" 2.09772224284348 "T" "M"
"1066" 247 2 "TM" 2.4930281234832 "T" "M"
"1067" 248 2 "TM" 2.03614769544549 "T" "M"
"1068" 249 2 "TM" 1.59045696860616 "T" "M"
"1069" 250 2 "TM" 0.695142827472861 "T" "M"
"1070" 251 2 "TM" 1.44430353583631 "T" "M"
"1071" 252 2 "TM" 2.46395289321491 "T" "M"
"1072" 253 2 "TM" 1.4185782319952 "T" "M"
"1073" 254 2 "TM" 1.29475230278766 "T" "M"
"1074" 255 2 "TM" 0.665558571770465 "T" "M"
"1075" 256 2 "TM" 0.642785716993588 "T" "M"
"1076" 257 2 "TM" 1.54924420522322 "T" "M"
"1077" 258 2 "TM" 0.968964772577802 "T" "M"
"1078" 259 2 "TM" 2.39844335097705 "T" "M"
"1079" 260 2 "TM" 1.31046086562837 "T" "M"
"1080" 261 2 "TM" 1.02262361022613 "T" "M"
"1081" 262 2 "TM" 0.389859733591819 "T" "M"
"1082" 263 2 "TM" 0.980407467086275 "T" "M"
"1083" 264 2 "TM" 2.03486015658254 "T" "M"
"1084" 265 2 "TM" 1.46501850474958 "T" "M"
"1085" 266 2 "TM" 1.2589448051764 "T" "M"
"1086" 267 2 "TM" 2.3944116340872 "T" "M"
"1087" 268 2 "TM" 1.54076879555516 "T" "M"
"1088" 269 2 "TM" 1.51268480609131 "T" "M"
"1089" 270 2 "TM" 0.755627505341561 "T" "M"
"1090" 271 2 "TM" 1.16148504180918 "T" "M"
"1091" 272 2 "TM" 1.65234414154452 "T" "M"
"1092" 273 2 "TM" 1.86367548451416 "T" "M"
"1093" 1 1 "MS" 2.19211613218512 "M" "S"
"1094" 2 1 "MS" 1.34679376908887 "M" "S"
"1095" 3 1 "MS" 1.50258816661279 "M" "S"
"1096" 4 1 "MS" 0.929262339204765 "M" "S"
"1097" 5 1 "MS" 1.88378068203359 "M" "S"
"1098" 6 1 "MS" 2.04882973910166 "M" "S"
"1099" 7 1 "MS" 2.10431903745162 "M" "S"
"1100" 8 1 "MS" 2.15847737663477 "M" "S"
"1101" 9 1 "MS" 2.44650180038131 "M" "S"
"1102" 10 1 "MS" 0.952976870850731 "M" "S"
"1103" 11 1 "MS" -0.349366201288838 "M" "S"
"1104" 12 1 "MS" 3.27364411595283 "M" "S"
"1105" 13 1 "MS" 1.98804039353406 "M" "S"
"1106" 14 1 "MS" 1.21373343540937 "M" "S"
"1107" 15 1 "MS" 0.556323674490357 "M" "S"
"1108" 16 1 "MS" 2.19598382421335 "M" "S"
"1109" 17 1 "MS" 0.345657677161045 "M" "S"
"1110" 18 1 "MS" 1.69384403900378 "M" "S"
"1111" 19 1 "MS" 2.09133498802633 "M" "S"
"1112" 20 1 "MS" 0.29311565679658 "M" "S"
"1113" 21 1 "MS" 1.86865090214209 "M" "S"
"1114" 22 1 "MS" 2.61092082054763 "M" "S"
"1115" 23 1 "MS" 1.83263883169955 "M" "S"
"1116" 24 1 "MS" 1.16479256311602 "M" "S"
"1117" 25 1 "MS" 2.01285342156271 "M" "S"
"1118" 26 1 "MS" 3.34627516594611 "M" "S"
"1119" 27 1 "MS" 1.94108412228501 "M" "S"
"1120" 28 1 "MS" 2.46553417484504 "M" "S"
"1121" 29 1 "MS" 2.07200104200835 "M" "S"
"1122" 30 1 "MS" 1.46793122965482 "M" "S"
"1123" 31 1 "MS" 3.04356871576887 "M" "S"
"1124" 32 1 "MS" 0.339326612271779 "M" "S"
"1125" 33 1 "MS" 2.05015386938872 "M" "S"
"1126" 34 1 "MS" 2.33637076336354 "M" "S"
"1127" 35 1 "MS" 2.18497014459142 "M" "S"
"1128" 36 1 "MS" 2.70562843848917 "M" "S"
"1129" 37 1 "MS" 0.200186286991425 "M" "S"
"1130" 38 1 "MS" 1.32165117119958 "M" "S"
"1131" 39 1 "MS" 1.80728188848088 "M" "S"
"1132" 40 1 "MS" 3.19491579805065 "M" "S"
"1133" 41 1 "MS" 1.63644155878314 "M" "S"
"1134" 42 1 "MS" 2.00888804287628 "M" "S"
"1135" 43 1 "MS" 1.8062542184889 "M" "S"
"1136" 44 1 "MS" 3.19932462354195 "M" "S"
"1137" 45 1 "MS" 1.74350417989688 "M" "S"
"1138" 46 1 "MS" 1.56831159690154 "M" "S"
"1139" 47 1 "MS" 1.94833620657064 "M" "S"
"1140" 48 1 "MS" 0.96619496965037 "M" "S"
"1141" 49 1 "MS" 2.70123987217298 "M" "S"
"1142" 50 1 "MS" 0.746617508789205 "M" "S"
"1143" 51 1 "MS" 2.46736274943659 "M" "S"
"1144" 52 1 "MS" 3.380758140094 "M" "S"
"1145" 53 1 "MS" 0.989883418332275 "M" "S"
"1146" 54 1 "MS" 0.63768364215122 "M" "S"
"1147" 55 1 "MS" 1.52306800306888 "M" "S"
"1148" 56 1 "MS" 2.09087638231557 "M" "S"
"1149" 57 1 "MS" 2.67518691818127 "M" "S"
"1150" 58 1 "MS" 1.56785290538526 "M" "S"
"1151" 59 1 "MS" 1.45576692198503 "M" "S"
"1152" 60 1 "MS" 0.949527739507997 "M" "S"
"1153" 61 1 "MS" 1.73176248403483 "M" "S"
"1154" 62 1 "MS" -0.114952576640714 "M" "S"
"1155" 63 1 "MS" 0.984439693570592 "M" "S"
"1156" 64 1 "MS" 1.76585283196121 "M" "S"
"1157" 65 1 "MS" 1.93945195093366 "M" "S"
"1158" 66 1 "MS" 1.06062758102083 "M" "S"
"1159" 67 1 "MS" 1.20205393533526 "M" "S"
"1160" 68 1 "MS" 2.11865430687984 "M" "S"
"1161" 69 1 "MS" 1.61404187790467 "M" "S"
"1162" 70 1 "MS" 1.74339734754889 "M" "S"
"1163" 71 1 "MS" 1.14202815885406 "M" "S"
"1164" 72 1 "MS" 2.06376982195293 "M" "S"
"1165" 73 1 "MS" 1.95226446224124 "M" "S"
"1166" 74 1 "MS" 1.31975407423828 "M" "S"
"1167" 75 1 "MS" 1.57339101290715 "M" "S"
"1168" 76 1 "MS" 1.96001943612123 "M" "S"
"1169" 77 1 "MS" 3.57331652185916 "M" "S"
"1170" 78 1 "MS" 0.162816185290736 "M" "S"
"1171" 79 1 "MS" 1.7743561150989 "M" "S"
"1172" 80 1 "MS" 1.53355077103654 "M" "S"
"1173" 81 1 "MS" 1.91844810054269 "M" "S"
"1174" 82 1 "MS" 0.851546090295769 "M" "S"
"1175" 83 1 "MS" 0.78437743666412 "M" "S"
"1176" 84 1 "MS" 1.40852171571403 "M" "S"
"1177" 85 1 "MS" 2.10079423438595 "M" "S"
"1178" 86 1 "MS" 2.4730883933323 "M" "S"
"1179" 87 1 "MS" 0.964028474686374 "M" "S"
"1180" 88 1 "MS" 0.758844769481757 "M" "S"
"1181" 89 1 "MS" 1.96740151295642 "M" "S"
"1182" 90 1 "MS" 1.86335687912632 "M" "S"
"1183" 91 1 "MS" 1.80646916941058 "M" "S"
"1184" 92 1 "MS" 2.63040281322638 "M" "S"
"1185" 93 1 "MS" 1.91635767944953 "M" "S"
"1186" 94 1 "MS" 1.83099113715973 "M" "S"
"1187" 95 1 "MS" 0.667852990754967 "M" "S"
"1188" 96 1 "MS" 2.07713870829908 "M" "S"
"1189" 97 1 "MS" 1.09514910674468 "M" "S"
"1190" 98 1 "MS" 3.24808028561776 "M" "S"
"1191" 99 1 "MS" 2.23111210550394 "M" "S"
"1192" 100 1 "MS" 1.84556141679086 "M" "S"
"1193" 101 1 "MS" 1.65258792055623 "M" "S"
"1194" 102 1 "MS" 1.50288653677315 "M" "S"
"1195" 103 1 "MS" 1.59185603871369 "M" "S"
"1196" 104 1 "MS" 1.86890016814328 "M" "S"
"1197" 105 1 "MS" 2.05069528489538 "M" "S"
"1198" 106 1 "MS" 1.71556814105708 "M" "S"
"1199" 107 1 "MS" 1.84130828441545 "M" "S"
"1200" 108 1 "MS" 0.969944298747206 "M" "S"
"1201" 109 1 "MS" 2.13228041060443 "M" "S"
"1202" 110 1 "MS" 1.30111928036367 "M" "S"
"1203" 111 1 "MS" 1.30359996926618 "M" "S"
"1204" 112 1 "MS" 2.36897632726332 "M" "S"
"1205" 113 1 "MS" 1.57562262847434 "M" "S"
"1206" 114 1 "MS" 2.26177873355569 "M" "S"
"1207" 115 1 "MS" 1.78544862356722 "M" "S"
"1208" 116 1 "MS" 0.261897423576283 "M" "S"
"1209" 117 1 "MS" 1.49368136284718 "M" "S"
"1210" 118 1 "MS" 1.94939112441347 "M" "S"
"1211" 119 1 "MS" 2.25762749275185 "M" "S"
"1212" 120 1 "MS" 0.816081957677122 "M" "S"
"1213" 121 2 "MS" 1.17395376337399 "M" "S"
"1214" 122 2 "MS" 0.886111646383584 "M" "S"
"1215" 123 2 "MS" 1.37858305106763 "M" "S"
"1216" 124 2 "MS" 0.803537114938087 "M" "S"
"1217" 125 2 "MS" 2.60409001471475 "M" "S"
"1218" 126 2 "MS" 1.01512921484919 "M" "S"
"1219" 127 2 "MS" 1.74159176651741 "M" "S"
"1220" 128 2 "MS" 1.44122585242999 "M" "S"
"1221" 129 2 "MS" 1.66326536342945 "M" "S"
"1222" 130 2 "MS" 1.29895511271901 "M" "S"
"1223" 131 2 "MS" 1.05370139220749 "M" "S"
"1224" 132 2 "MS" 3.39499344319192 "M" "S"
"1225" 133 2 "MS" 2.18509671965395 "M" "S"
"1226" 134 2 "MS" 1.74926440399014 "M" "S"
"1227" 135 2 "MS" 1.50563002944004 "M" "S"
"1228" 136 2 "MS" 2.06004376352886 "M" "S"
"1229" 137 2 "MS" 1.05514994310365 "M" "S"
"1230" 138 2 "MS" 0.690972483709891 "M" "S"
"1231" 139 2 "MS" 1.44551288740037 "M" "S"
"1232" 140 2 "MS" 1.55702750465516 "M" "S"
"1233" 141 2 "MS" 1.88361506313886 "M" "S"
"1234" 142 2 "MS" 1.06362183711451 "M" "S"
"1235" 143 2 "MS" 1.95734719157858 "M" "S"
"1236" 144 2 "MS" 1.10575931906247 "M" "S"
"1237" 145 2 "MS" 1.63940143541023 "M" "S"
"1238" 146 2 "MS" 0.81728949062358 "M" "S"
"1239" 147 2 "MS" 2.1752366276576 "M" "S"
"1240" 148 2 "MS" 1.4770149431246 "M" "S"
"1241" 149 2 "MS" 0.104311948341125 "M" "S"
"1242" 150 2 "MS" 1.11860745555638 "M" "S"
"1243" 151 2 "MS" 1.36715679258085 "M" "S"
"1244" 152 2 "MS" 2.31671424485317 "M" "S"
"1245" 153 2 "MS" 1.14190735476953 "M" "S"
"1246" 154 2 "MS" 1.36092219173589 "M" "S"
"1247" 155 2 "MS" 2.03961058417523 "M" "S"
"1248" 156 2 "MS" 1.10975034053167 "M" "S"
"1249" 157 2 "MS" 1.16955926087758 "M" "S"
"1250" 158 2 "MS" 2.89031298291908 "M" "S"
"1251" 159 2 "MS" 1.35594790232884 "M" "S"
"1252" 160 2 "MS" 1.23965621171561 "M" "S"
"1253" 161 2 "MS" 2.77582003315535 "M" "S"
"1254" 162 2 "MS" 2.80786671884097 "M" "S"
"1255" 163 2 "MS" 1.36416047686577 "M" "S"
"1256" 164 2 "MS" 1.25850698946419 "M" "S"
"1257" 165 2 "MS" 1.49782409475939 "M" "S"
"1258" 166 2 "MS" 2.8325723146423 "M" "S"
"1259" 167 2 "MS" 1.23675243025835 "M" "S"
"1260" 168 2 "MS" 3.30284141119551 "M" "S"
"1261" 169 2 "MS" 0.154986749321948 "M" "S"
"1262" 170 2 "MS" 1.60471000661403 "M" "S"
"1263" 171 2 "MS" 0.797790718490694 "M" "S"
"1264" 172 2 "MS" 2.65506411941976 "M" "S"
"1265" 173 2 "MS" 2.0959947583126 "M" "S"
"1266" 174 2 "MS" 1.15221121470766 "M" "S"
"1267" 175 2 "MS" 0.727326185799521 "M" "S"
"1268" 176 2 "MS" 1.55314761718662 "M" "S"
"1269" 177 2 "MS" 2.66109232074092 "M" "S"
"1270" 178 2 "MS" 1.13740351097347 "M" "S"
"1271" 179 2 "MS" -0.0705915557771073 "M" "S"
"1272" 180 2 "MS" 1.54633992909397 "M" "S"
"1273" 181 2 "MS" 1.88863541027458 "M" "S"
"1274" 182 2 "MS" 0.904579592729756 "M" "S"
"1275" 183 2 "MS" 0.699998255970707 "M" "S"
"1276" 184 2 "MS" 0.415099127749566 "M" "S"
"1277" 185 2 "MS" 0.757415031568466 "M" "S"
"1278" 186 2 "MS" 1.78368359968603 "M" "S"
"1279" 187 2 "MS" 1.35685006697737 "M" "S"
"1280" 188 2 "MS" 0.713694667299201 "M" "S"
"1281" 189 2 "MS" 1.73514026824654 "M" "S"
"1282" 190 2 "MS" 1.5708614496562 "M" "S"
"1283" 191 2 "MS" 0.792612925731069 "M" "S"
"1284" 192 2 "MS" 1.70564229612827 "M" "S"
"1285" 193 2 "MS" 0.713082383346832 "M" "S"
"1286" 194 2 "MS" 1.06626216281745 "M" "S"
"1287" 195 2 "MS" 2.36213613983201 "M" "S"
"1288" 196 2 "MS" 2.11494785751346 "M" "S"
"1289" 197 2 "MS" -0.0159902395373475 "M" "S"
"1290" 198 2 "MS" 1.22040014262075 "M" "S"
"1291" 199 2 "MS" 1.43506618046599 "M" "S"
"1292" 200 2 "MS" 1.17956948590609 "M" "S"
"1293" 201 2 "MS" 2.16210703754603 "M" "S"
"1294" 202 2 "MS" 1.72469252523743 "M" "S"
"1295" 203 2 "MS" 1.58886048907286 "M" "S"
"1296" 204 2 "MS" 1.66174548366242 "M" "S"
"1297" 205 2 "MS" 1.26251016577858 "M" "S"
"1298" 206 2 "MS" 0.25407942952283 "M" "S"
"1299" 207 2 "MS" 1.07109666795849 "M" "S"
"1300" 208 2 "MS" 2.20729410111873 "M" "S"
"1301" 209 2 "MS" 1.12743700707164 "M" "S"
"1302" 210 2 "MS" 1.75452775202124 "M" "S"
"1303" 211 2 "MS" 1.02608170832283 "M" "S"
"1304" 212 2 "MS" 0.809456422121382 "M" "S"
"1305" 213 2 "MS" 0.772919347789986 "M" "S"
"1306" 214 2 "MS" 0.411511672875592 "M" "S"
"1307" 215 2 "MS" 1.66690560802565 "M" "S"
"1308" 216 2 "MS" 1.58457055856385 "M" "S"
"1309" 217 2 "MS" 1.0733247333274 "M" "S"
"1310" 218 2 "MS" 1.70114250252846 "M" "S"
"1311" 219 2 "MS" 1.52567748524804 "M" "S"
"1312" 220 2 "MS" 1.80079688912558 "M" "S"
"1313" 221 2 "MS" 0.456450422411119 "M" "S"
"1314" 222 2 "MS" 0.07366793523503 "M" "S"
"1315" 223 2 "MS" 1.63033384013816 "M" "S"
"1316" 224 2 "MS" 1.3722046240481 "M" "S"
"1317" 225 2 "MS" -0.037573413245178 "M" "S"
"1318" 226 2 "MS" 1.69087125970142 "M" "S"
"1319" 227 2 "MS" 1.06506822528778 "M" "S"
"1320" 228 2 "MS" 1.25730302647561 "M" "S"
"1321" 229 2 "MS" 1.56869150461804 "M" "S"
"1322" 230 2 "MS" 0.902046766262583 "M" "S"
"1323" 231 2 "MS" 1.35885500296811 "M" "S"
"1324" 232 2 "MS" 1.83780568459637 "M" "S"
"1325" 233 2 "MS" 1.27573861432538 "M" "S"
"1326" 234 2 "MS" 0.779001236382694 "M" "S"
"1327" 235 2 "MS" 2.1948564170386 "M" "S"
"1328" 236 2 "MS" 2.2428986367381 "M" "S"
"1329" 237 2 "MS" 2.89863795123982 "M" "S"
"1330" 238 2 "MS" 0.095357266685504 "M" "S"
"1331" 239 2 "MS" 0.67417764219143 "M" "S"
"1332" 240 2 "MS" 1.07446742373458 "M" "S"
"1333" 241 2 "MS" 0.711841030406227 "M" "S"
"1334" 242 2 "MS" 1.38857688329014 "M" "S"
"1335" 243 2 "MS" 1.85507415018373 "M" "S"
"1336" 244 2 "MS" 1.81459183780713 "M" "S"
"1337" 245 2 "MS" 1.55489477754689 "M" "S"
"1338" 246 2 "MS" 1.858279255175 "M" "S"
"1339" 247 2 "MS" 1.46744594553525 "M" "S"
"1340" 248 2 "MS" 2.27374088797194 "M" "S"
"1341" 249 2 "MS" 1.74581506894372 "M" "S"
"1342" 250 2 "MS" 0.678745380426203 "M" "S"
"1343" 251 2 "MS" 0.325409305182807 "M" "S"
"1344" 252 2 "MS" 1.07755048901988 "M" "S"
"1345" 253 2 "MS" 2.39124745126944 "M" "S"
"1346" 254 2 "MS" 1.75331837300832 "M" "S"
"1347" 255 2 "MS" 1.74823519135249 "M" "S"
"1348" 256 2 "MS" 0.475375405992776 "M" "S"
"1349" 257 2 "MS" 0.970045976759802 "M" "S"
"1350" 258 2 "MS" 0.718949116464114 "M" "S"
"1351" 259 2 "MS" 2.16980643031846 "M" "S"
"1352" 260 2 "MS" 1.48903969140554 "M" "S"
"1353" 261 2 "MS" 0.933699603859365 "M" "S"
"1354" 262 2 "MS" 2.03024322454176 "M" "S"
"1355" 263 2 "MS" 0.845020978449801 "M" "S"
"1356" 264 2 "MS" 1.66293838211979 "M" "S"
"1357" 265 2 "MS" 0.656000548791009 "M" "S"
"1358" 266 2 "MS" 0.993755279315549 "M" "S"
"1359" 267 2 "MS" 0.949372486065175 "M" "S"
"1360" 268 2 "MS" 1.80036336795851 "M" "S"
"1361" 269 2 "MS" 2.23286819898506 "M" "S"
"1362" 270 2 "MS" 2.4036295601272 "M" "S"
"1363" 271 2 "MS" 0.918489464788535 "M" "S"
"1364" 272 2 "MS" 1.59615849643389 "M" "S"
"1365" 273 2 "MS" 1.46431069540122 "M" "S"
"1366" 1 1 "SM" 2.28340563863614 "S" "M"
"1367" 2 1 "SM" 1.83554403926165 "S" "M"
"1368" 3 1 "SM" 0.745630618490303 "S" "M"
"1369" 4 1 "SM" 1.20235839717714 "S" "M"
"1370" 5 1 "SM" 0.984686691793005 "S" "M"
"1371" 6 1 "SM" 1.46934191848718 "S" "M"
"1372" 7 1 "SM" 3.07163603250266 "S" "M"
"1373" 8 1 "SM" 2.14927855678092 "S" "M"
"1374" 9 1 "SM" 0.75146947027282 "S" "M"
"1375" 10 1 "SM" 2.17209230940535 "S" "M"
"1376" 11 1 "SM" 1.40555173845363 "S" "M"
"1377" 12 1 "SM" 2.37446596587131 "S" "M"
"1378" 13 1 "SM" 1.22397555137989 "S" "M"
"1379" 14 1 "SM" 2.13697430889396 "S" "M"
"1380" 15 1 "SM" 1.70722308253508 "S" "M"
"1381" 16 1 "SM" 1.86276314449188 "S" "M"
"1382" 17 1 "SM" 0.314057887661982 "S" "M"
"1383" 18 1 "SM" 0.0641915870211665 "S" "M"
"1384" 19 1 "SM" 1.29486965885413 "S" "M"
"1385" 20 1 "SM" 0.866672350730465 "S" "M"
"1386" 21 1 "SM" 1.35415672037647 "S" "M"
"1387" 22 1 "SM" 2.18991134056447 "S" "M"
"1388" 23 1 "SM" 0.780609094473319 "S" "M"
"1389" 24 1 "SM" 1.26616729272045 "S" "M"
"1390" 25 1 "SM" 0.741984807566549 "S" "M"
"1391" 26 1 "SM" 2.31217387362445 "S" "M"
"1392" 27 1 "SM" 2.05395176255531 "S" "M"
"1393" 28 1 "SM" 1.24038907817132 "S" "M"
"1394" 29 1 "SM" 0.591667869363078 "S" "M"
"1395" 30 1 "SM" 0.269939884236476 "S" "M"
"1396" 31 1 "SM" 2.73369045865201 "S" "M"
"1397" 32 1 "SM" 0.778181669784337 "S" "M"
"1398" 33 1 "SM" 2.09375802219229 "S" "M"
"1399" 34 1 "SM" 2.88420126961106 "S" "M"
"1400" 35 1 "SM" 1.25102441975951 "S" "M"
"1401" 36 1 "SM" 1.7744934932316 "S" "M"
"1402" 37 1 "SM" 0.999677245064829 "S" "M"
"1403" 38 1 "SM" -0.085268311083831 "S" "M"
"1404" 39 1 "SM" 2.42243462336612 "S" "M"
"1405" 40 1 "SM" 2.64457017366272 "S" "M"
"1406" 41 1 "SM" 1.83548539817078 "S" "M"
"1407" 42 1 "SM" 2.19486523189018 "S" "M"
"1408" 43 1 "SM" 1.33145873549199 "S" "M"
"1409" 44 1 "SM" 3.40983920003598 "S" "M"
"1410" 45 1 "SM" 1.94635480982347 "S" "M"
"1411" 46 1 "SM" 3.15710569730212 "S" "M"
"1412" 47 1 "SM" 1.62257476077286 "S" "M"
"1413" 48 1 "SM" 1.26710929856023 "S" "M"
"1414" 49 1 "SM" 1.95017922875854 "S" "M"
"1415" 50 1 "SM" 2.02070187207227 "S" "M"
"1416" 51 1 "SM" 1.5736247855886 "S" "M"
"1417" 52 1 "SM" 1.78085335304362 "S" "M"
"1418" 53 1 "SM" 2.58481778727583 "S" "M"
"1419" 54 1 "SM" 2.93197783501498 "S" "M"
"1420" 55 1 "SM" 2.45313374394067 "S" "M"
"1421" 56 1 "SM" 0.49269194743393 "S" "M"
"1422" 57 1 "SM" 2.44995360865092 "S" "M"
"1423" 58 1 "SM" 2.88789645976087 "S" "M"
"1424" 59 1 "SM" 1.15450210038679 "S" "M"
"1425" 60 1 "SM" 0.212618095154116 "S" "M"
"1426" 61 1 "SM" 1.52312057971973 "S" "M"
"1427" 62 1 "SM" 2.07952700247992 "S" "M"
"1428" 63 1 "SM" 3.1007964907519 "S" "M"
"1429" 64 1 "SM" 1.24403693145847 "S" "M"
"1430" 65 1 "SM" 2.92762255786397 "S" "M"
"1431" 66 1 "SM" 2.84987371984885 "S" "M"
"1432" 67 1 "SM" 2.17049558920308 "S" "M"
"1433" 68 1 "SM" 3.51489685407441 "S" "M"
"1434" 69 1 "SM" 2.03305174984219 "S" "M"
"1435" 70 1 "SM" 1.51974966517189 "S" "M"
"1436" 71 1 "SM" 2.33804754898885 "S" "M"
"1437" 72 1 "SM" 2.82757153478821 "S" "M"
"1438" 73 1 "SM" 0.854327369707861 "S" "M"
"1439" 74 1 "SM" 1.79142423143398 "S" "M"
"1440" 75 1 "SM" 2.7449065791324 "S" "M"
"1441" 76 1 "SM" 1.60282240381894 "S" "M"
"1442" 77 1 "SM" 0.777921713284894 "S" "M"
"1443" 78 1 "SM" 2.00799570809628 "S" "M"
"1444" 79 1 "SM" 0.696283935276244 "S" "M"
"1445" 80 1 "SM" 2.12143693169262 "S" "M"
"1446" 81 1 "SM" 0.230047293788063 "S" "M"
"1447" 82 1 "SM" 2.02106815194831 "S" "M"
"1448" 83 1 "SM" 0.644194883762143 "S" "M"
"1449" 84 1 "SM" 1.22592239468283 "S" "M"
"1450" 85 1 "SM" 1.24063888265307 "S" "M"
"1451" 86 1 "SM" 2.75826988387961 "S" "M"
"1452" 87 1 "SM" -0.010002683674127 "S" "M"
"1453" 88 1 "SM" 1.11395475507878 "S" "M"
"1454" 89 1 "SM" 1.6484515369334 "S" "M"
"1455" 90 1 "SM" 2.597971450301 "S" "M"
"1456" 91 1 "SM" 1.82822038361476 "S" "M"
"1457" 92 1 "SM" 0.636703739267144 "S" "M"
"1458" 93 1 "SM" 2.22469638883609 "S" "M"
"1459" 94 1 "SM" 0.454812554200404 "S" "M"
"1460" 95 1 "SM" 1.23089418499924 "S" "M"
"1461" 96 1 "SM" 1.52415953214722 "S" "M"
"1462" 97 1 "SM" 1.16389127134888 "S" "M"
"1463" 98 1 "SM" 1.23263127347343 "S" "M"
"1464" 99 1 "SM" 2.04103763334486 "S" "M"
"1465" 100 1 "SM" 1.8458266026069 "S" "M"
"1466" 101 1 "SM" 0.701462906093952 "S" "M"
"1467" 102 1 "SM" 2.45388731877286 "S" "M"
"1468" 103 1 "SM" 2.24005249976672 "S" "M"
"1469" 104 1 "SM" 1.9971793375454 "S" "M"
"1470" 105 1 "SM" 0.106729924572112 "S" "M"
"1471" 106 1 "SM" 1.17034785582232 "S" "M"
"1472" 107 1 "SM" 2.17792882445556 "S" "M"
"1473" 108 1 "SM" 0.610090491730143 "S" "M"
"1474" 109 1 "SM" 2.41338014363741 "S" "M"
"1475" 110 1 "SM" 2.49994025460173 "S" "M"
"1476" 111 1 "SM" 1.6117146287146 "S" "M"
"1477" 112 1 "SM" 2.35166082712393 "S" "M"
"1478" 113 1 "SM" 1.21761292537404 "S" "M"
